140.822880159116	13.8984477332243	0.435932	0.05241
140.80645032523	13.9176452137042	0.209975	0.060975
140.761117408142	13.9944804720724	0.510852	0.122947
140.803076318171	13.9188298704185	0.378741	0.115909
140.806872398975	13.9239544763638	0.400654	0.108247
140.81804880449	13.900241122959	0.251268	0.075089
140.693967294195	14.0676855132696	0.085919	0.027078
140.687759118263	14.0530575643578	0.594402	0.215539
140.755631309554	13.9643946311413	0.261568	0.072169
140.750163960071	13.9513334216369	0.400859	0.132375
140.762929801739	13.9539752669842	0.348268	0.066464
140.759940037077	13.9859296779574	0.51962	0.092459
140.7723501775	13.9679767809011	0.309641	0.096675
140.773857492327	13.9646755539641	0.366561	0.11327
140.704872712859	14.0442881771616	0.457419	0.038555
140.712701571867	14.0103524079308	0.282141	0.03766
140.715019268177	14.0234353837809	0.207316	0.037494
140.73028886629	14.0209354423432	0.104571	0.038199
140.730885879055	14.0204225711172	0.305862	0.077882
140.687192914624	14.0769949151279	0.278003	0.090053
140.686390453021	14.0855374290702	0.471145	0.027663
140.707811523849	14.0344813422778	0.430952	0.086478
140.71048789762	14.0403477237532	0.444641	0.038421
140.697013079111	14.0942963054769	0.331739	0.0871
140.733399741948	14.0169362861697	0.360383	0.109378
140.761069945752	13.9453019282045	0.154363	0.043392
140.758973259945	13.9450910142052	0.402475	0.065856
140.760658538797	13.9489236039449	0.497057	0.147894
140.772252544659	13.9277919213812	0.47266	0.106342
140.774447377152	13.9323038997678	0.133106	0.030626
140.952971283373	14.059491421649	0.499506	0.089372
140.963557329529	14.0662190568603	0.474157	0.04755
140.961919150053	14.0759305470407	0.345759	0.142488
140.735934012049	13.9763416656219	0.267129	0.070795
140.733816475947	13.9908987178951	0.34462	0.079402
140.722117008667	14.00744774593	0.442973	0.125734
140.929041371866	14.0073557892455	0.128832	0.041052
140.947483781842	13.9976480326018	0.20033	0.040457
140.947158412128	14.009241815016	0.485774	0.176892
140.921785895593	13.9994690657132	0.536915	0.083538
140.953617508328	14.000176952493	0.445422	0.104744
141.060097216855	13.9531347589044	0.40859	0.113338
140.962776108207	14.0567100693702	0.101718	0.023291
141.026135105139	13.9415306871845	0.197559	0.028812
141.037839224914	13.9185497553525	0.078211	0.025428
141.058258984395	13.9061330208341	0.33054	0.0835
141.052386780524	13.951710024712	0.18814	0.044415
141.055324578932	13.9594646221289	0.505709	0.121009
141.070854716999	13.9221264904764	0.448828	0.108321
140.991770469623	13.925152008006	0.246713	0.06969
140.999338123176	13.9023265916837	0.118643	0.062281
141.001775325875	13.9202845028371	0.50537	0.081504
141.004151735598	13.9197943245627	0.359259	0.060396
141.033338642264	13.9722025383997	0.345056	0.092014
141.057648788134	13.8981061501318	0.413401	0.063641
141.059355066242	13.9160308052272	0.355192	0.082084
141.064160107313	13.8966997886359	0.361467	0.044672
141.067454071051	13.8968120126978	0.410069	0.121725
141.065109701587	13.9214730114671	0.354222	0.07073
141.073325692818	13.9011402059647	0.412577	0.102653
141.08159097033	13.8935460542895	0.143515	0.101212
141.097007959885	13.8921904708291	0.314924	0.026876
140.823450301925	14.2548253673981	0.198851	0.029475
140.828169325153	14.2530849599832	0.34666	0.103113
140.823263339088	14.28076759851	0.367569	0.038338
140.811874154802	14.2620062901751	0.302959	0.033646
140.842556269738	14.2793224071148	0.095113	0.032675
140.8468017703	14.2817459190069	0.088594	0.032742
140.848902656272	14.2821602618792	0.29701	0.095522
140.854284137349	14.2718217827513	0.449303	0.080097
140.818163739789	14.260024446971	0.342039	0.116122
140.816873549254	14.2689227072337	0.35643	0.108741
140.829391911731	14.2847731624706	0.391719	0.042353
140.826798510795	14.2845036191721	0.325938	0.058929
140.833320302737	14.2781395064455	0.313023	0.074226
140.841193689301	14.2855782250013	0.418443	0.048745
140.852064361577	14.2536257745997	0.134258	0.045919
140.84688048692	14.2861496800875	0.381182	0.110162
140.842365801826	14.289579871569	0.554561	0.088719
140.848602685217	13.9171443440709	0.103664	0.132565
140.895524317835	13.9085426301458	0.200909	0.029621
140.9447640388	13.9397635523005	0.176144	0.037912
140.860628766379	13.9265978087416	0.124443	0.031075
140.960912750342	13.9023041688665	0.439455	0.106688
140.839568841864	13.8987435893249	0.125219	0.034587
140.901440368283	13.9091241504246	0.32864	0.059271
140.89185723534	13.9765608591048	0.215009	0.126035
140.893742806585	13.9727824193016	0.263007	0.076431
140.911544485415	13.9505721537704	0.38566	0.071967
140.912416033416	13.9593424056827	0.364092	0.082177
140.936733746648	13.9446031093794	0.405089	0.079144
140.853735296146	13.9298072338874	0.398455	0.030054
140.863156980083	13.9035502671656	0.227326	0.103745
140.859635441119	13.944386968306	0.37902	0.060204
140.866438588092	13.9187958840018	0.364801	0.103203
140.876594953841	13.9138323837606	0.508148	0.04644
140.868534984811	13.9521542401872	0.43405	0.067838
140.869459809112	13.9578068132924	0.180895	0.02693
140.871047961599	13.9588655074495	0.315543	0.108387
140.884579642901	13.8994599825408	0.339473	0.111216
140.88373459831	13.9211430332781	0.420178	0.056924
141.014924532618	13.9011935864856	0.362629	0.122721
140.980798469217	14.0589422875682	0.594996	0.062133
141.015157323697	13.9043389191651	0.412781	0.132113
140.982794991028	14.0543935574651	0.496467	0.089933
140.99437884674	14.0264175745563	0.279486	0.092605
141.015179208185	13.945420807848	0.414869	0.081413
141.021594182632	13.9316102991239	0.267925	0.085635
141.027716004981	13.9157776710691	0.538527	0.077895
141.030909324018	13.9040102386277	0.223943	0.046065
141.024286013438	13.9353162759102	0.524925	0.132845
140.998447278276	14.0524171541393	0.513674	0.164028
140.999321473178	14.0497529733195	0.281805	0.107626
141.00573278536	14.0285633345724	0.367877	0.115319
141.005477687678	14.0409061930025	0.399271	0.102181
141.018658111634	13.9969930816186	0.326196	0.131024
141.033632174912	13.9432792099323	0.574828	0.054131
141.018431784313	14.0142933567399	0.295887	0.098545
141.036385337172	13.9380267961938	0.358587	0.11081
141.033871187607	13.9538128716094	0.352472	0.09489
141.047560191013	13.9164133274303	0.467266	0.088804
141.044198675531	13.9355937532115	0.412654	0.181636
141.049285167222	13.918379362428	0.401423	0.041396
141.054755296883	13.9528262911982	0.342377	0.102776
141.004714656064	13.9963404735349	0.406729	0.072199
141.02965273062	13.9685397435677	0.38203	0.088382
140.715329184863	14.1033325765527	0.131152	0.014976
140.785825763769	14.1437936360276	0.14767	0.015332
140.771463396292	14.1412562784229	0.342087	0.055798
140.772226161949	14.1416232337922	0.25399	0.054746
140.754009610369	14.1423411663948	0.213713	0.03987
140.723296739146	14.1240072732149	0.248678	0.081191
140.728745863279	14.1235045030794	0.262898	0.037453
140.729403946963	14.1360012796857	0.112293	0.034123
140.734656421714	14.1542017403421	0.474098	0.107377
140.748599852969	14.1352646733805	0.23813	0.090132
140.760295996328	14.1490478114127	0.315151	0.116197
140.77274282344	14.1235079195996	0.347593	0.033317
140.768910583643	14.1397865503329	0.338179	0.054321
140.772674106169	14.1326996987267	0.410562	0.128145
140.780429627384	14.1334578573631	0.293854	0.082104
140.785548613612	14.1224502367956	0.444608	0.074297
140.786436917356	14.1376202699542	0.464995	0.030272
140.792433998291	14.1534554459145	0.418259	0.091045
140.793742397744	14.1541297030648	0.471122	0.055836
140.811273272372	14.1296809079588	0.261549	0.095811
140.914095884782	14.1521577320171	0.504127	0.053599
140.830561126901	14.1316361463174	0.130237	0.016789
140.869063961363	14.138005757893	0.377687	0.089972
140.884160180803	14.1564648747639	0.104569	0.01912
140.910403562705	14.1165194992829	0.116511	0.016278
140.9093361874	14.1133562710786	0.269506	0.17202
140.917588044581	14.1284380898792	0.14651	0.038991
140.917485558096	14.145453006842	0.130533	0.010036
140.948176673982	14.1026065844179	0.137609	0.011345
140.845994225083	14.1258176687919	0.141713	0.029484
140.905391528739	14.1197883312035	0.158512	0.05523
140.900597250612	14.1640192539998	0.144407	0.019916
140.895935616203	14.1840526295439	0.132245	0.031435
140.927879518062	14.1116891613718	0.153361	0.016456
140.928354547742	14.1090286534517	0.120613	0.041143
140.92848422638	14.1133203887727	0.39943	0.077648
140.816963975706	14.1260094667086	0.261383	0.037032
140.841634470303	14.2012432917516	0.214553	0.080131
140.936375495418	14.1291606473475	0.167081	0.037074
140.921228958948	14.1171778386851	0.181148	0.037717
140.801310469428	14.127516999985	0.350251	0.040742
140.799296176825	14.1404457247201	0.359816	0.077078
140.8173171079	14.142073154046	0.3974	0.125658
140.823197459845	14.1304259674917	0.296312	0.077256
140.835416204835	14.1053586230783	0.235852	0.098928
140.837359517537	14.1364730535611	0.217991	0.052281
140.859306035833	14.10592572144	0.339816	0.09945
140.865598924465	14.109446039485	0.374637	0.088285
140.869097610773	14.1013708895249	0.418089	0.132317
140.873431691276	14.1033445644205	0.303943	0.151837
140.868632568212	14.1483661585611	0.197881	0.033762
140.872891948099	14.1314026492681	0.257715	0.082044
140.884336834368	14.10055205021	0.268852	0.111202
140.871979774295	14.1490568315426	0.32294	0.075776
140.876736698536	14.1498686210882	0.419603	0.068848
140.879940669256	14.1559424304414	0.253946	0.126931
140.888947124224	14.155471237744	0.335028	0.024823
140.896473148061	14.1325858908898	0.374443	0.129614
